name,lat,lon,date_bce,circle_pos,cluster,source,is_monumental,type
Giza,30.0166,31.2166,-2465,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2407,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2523,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2486,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2612,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2465,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2591,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2565,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-3222,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2496,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2323,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2397,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2675,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2649,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2591,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2476,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2355,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2376,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2560,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2355,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2040,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2302,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2407,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2339,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2496,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2218,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2234,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2118,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2496,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-1872,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2301,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2200,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-1906,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2589,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-1821,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2527,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2421,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-1819,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2687,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2446,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2131,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2394,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Giza,30.0166,31.2166,-2276,359.9255861507647,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.85,31.2333,-2150,359.9259610178633,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.85,31.2333,-1930,359.9259610178633,Egypt / Levant,p3k14c,False,radiocarbon
Unnamed,29.85,31.2333,-2224,359.9259610178633,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.85,31.2333,-1982,359.9259610178633,Egypt / Levant,p3k14c,False,radiocarbon
Unnamed,29.85,31.2333,-1856,359.9259610178633,Egypt / Levant,p3k14c,False,radiocarbon
Panarachthis/Pinarachthis,29.693885,31.246691,-330,359.92822220346113,Egypt / Levant,pleiades,False,settlement
Abusir,29.8963,31.2226,-2037,359.9310935840357,Egypt / Levant,p3k14c,False,radiocarbon
Abusir,29.8963,31.2226,-2423,359.9310935840357,Egypt / Levant,p3k14c,False,radiocarbon
Abusir,29.8963,31.2226,-1520,359.9310935840357,Egypt / Levant,p3k14c,False,radiocarbon
Abusir,29.8963,31.2226,-2071,359.9310935840357,Egypt / Levant,p3k14c,False,radiocarbon
Abusir,29.8963,31.2226,-2194,359.9310935840357,Egypt / Levant,p3k14c,False,radiocarbon
Memphites Nomos,29.6279197277,31.2486292477,-330,359.9323877824837,Egypt / Levant,pleiades,False,"province, label"
Anubieion at Saqqarah,29.8751644,31.2230149,-664,359.9326120016072,Egypt / Levant,pleiades,False,architecturalcomplex
Saqqara Teti Pyramid,29.8752,31.2218,-1908,359.9336581344096,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Teti Pyramid,29.8752,31.2218,-2028,359.9336581344096,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Teti Pyramid,29.8752,31.2218,-2061,359.9336581344096,Egypt / Levant,p3k14c,True,radiocarbon
Pyramid of Teti,29.8751649794,31.2217551626,-2670,359.93369996984296,Egypt / Levant,pleiades,True,pyramid
Mastaba of Kagemni,29.8757727,31.2213817,-2670,359.93396855495007,Egypt / Levant,pleiades,True,tomb
Saqqara Mereruka Mastaba,29.8759,31.2213,-2010,359.93402781254724,Egypt / Levant,p3k14c,False,radiocarbon
Tomb of Mereruka,29.8757920202,31.2211994488,-2670,359.9341242461769,Egypt / Levant,pleiades,True,tomb
Saqqara [7],29.88,31.22,-2636,359.9347864396495,Egypt / Levant,p3k14c,False,radiocarbon
Pyramid-complex of Senusret III,29.8185716356,31.2257073725,-2010,359.9353102494808,Egypt / Levant,pleiades,True,"tomb, pyramid, temple-2"
Dahshur Senusret III boat pit,29.8189,31.2254,-1752,359.9355467252064,Egypt / Levant,p3k14c,False,radiocarbon
Dahshur Senusret III boat pit,29.8189,31.2254,-1740,359.9355467252064,Egypt / Levant,p3k14c,False,radiocarbon
Dahshur Senusret III boat pit,29.8189,31.2254,-1730,359.9355467252064,Egypt / Levant,p3k14c,False,radiocarbon
Dahshur Senusret III boat pit,29.8189,31.2254,-1698,359.9355467252064,Egypt / Levant,p3k14c,False,radiocarbon
Dahshur Senusret III boat pit,29.8189,31.2254,-1888,359.9355467252064,Egypt / Levant,p3k14c,False,radiocarbon
Pyramid of Khendjer,29.83229655,31.2239184,-2010,359.9356376770161,Egypt / Levant,pleiades,True,"tomb, pyramid"
Saqqara,29.8817,31.2181,-3077,359.9362763423641,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8817,31.2181,-2656,359.9362763423641,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8817,31.2181,-2839,359.9362763423641,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Userkaf Queen's Pyramid,29.8734,31.2189,-2028,359.9363227148944,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Userkaf Pyramid,29.8734,31.2189,-597,359.9363227148944,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Userkaf Pyramid,29.8734,31.2189,-668,359.9363227148944,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Userkaf Pyramid,29.8734,31.2189,-504,359.9363227148944,Egypt / Levant,p3k14c,True,radiocarbon
Pyramid of Djedkare-Isesi,29.850964,31.22094695,-2670,359.93654731692993,Egypt / Levant,pleiades,True,pyramid
Pyramid of Userkaf,29.8737765,31.2185497,-2670,359.93659182417315,Egypt / Levant,pleiades,True,"tomb, pyramid"
Deir Apa Jeremiah,29.8664033,31.2192031,300,359.936682414227,Egypt / Levant,pleiades,False,abbey
Saqqarah,29.862380874,31.2193541512,-2950,359.9369092317563,Egypt / Levant,pleiades,False,cemetery
Necropolis and Mortuary Complex of Pepi I,29.8542114233,31.2190057132,-2670,359.9379358830299,Egypt / Levant,pleiades,True,"pyramid, cemetery"
White Pyramid,29.805854985,31.2238459406,-2010,359.93804791910844,Egypt / Levant,pleiades,True,pyramid
Pyramid of Pepi I at Saqqarah,29.8547523,31.2186043,-2670,359.93823460404013,Egypt / Levant,pleiades,True,"tomb, pyramid"
Pyramid of Djoser,29.8707675098,31.2166486516,-2670,359.93850109546173,Egypt / Levant,pleiades,True,"pyramid, architecturalcomplex"
Saqqara [5],29.8712,31.2166,-2003,359.93850469089386,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara [5],29.8712,31.2166,-1945,359.93850469089386,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara [5],29.8712,31.2166,-2056,359.93850469089386,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara [5],29.8712,31.2166,-738,359.93850469089386,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Horemheb Tomb,29.8661,31.217,-522,359.93861231228516,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Horemheb Tomb,29.8661,31.217,-880,359.93861231228516,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Horemheb Tomb,29.8661,31.217,-2528,359.93861231228516,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Horemheb Tomb,29.8661,31.217,-617,359.93861231228516,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara,29.8711,31.2164,-2560,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2385,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2366,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Reg.,29.8711,31.2164,-551,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Grab,29.8711,31.2164,-960,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-1134,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-1006,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Heil,29.8711,31.2164,-429,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Grab,29.8711,31.2164,-1071,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Grab,29.8711,31.2164,-1006,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Reg.,29.8711,31.2164,-354,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2660,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2513,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2518,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2370,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2549,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2686,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2722,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2486,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2266,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2208,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2706,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2328,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2407,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2612,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2602,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2712,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2680,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2538,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2308,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2234,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2276,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2234,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2476,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2560,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2171,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2098,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2453,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2458,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-1907,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-1932,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2415,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2366,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2428,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2496,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2140,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2675,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2454,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2397,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2297,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2350,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2208,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2113,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2202,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2428,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.8711,31.2164,-2213,359.93868631952256,Egypt / Levant,p3k14c,False,radiocarbon
Sacred Animal Necropolis (Ṣaqqārah),29.8817400893,31.2153024975,-4500,359.9386887792828,Egypt / Levant,pleiades,False,"settlement, cemetery"
Black Pyramid,29.7917430749,31.2239092367,-2010,359.9392461427673,Egypt / Levant,pleiades,True,pyramid
Saqqara Maya Tomb,29.8732,31.2154,-1305,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-1572,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-811,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-1126,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-1336,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-533,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-633,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-858,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-942,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-1095,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-638,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Maya Tomb,29.8732,31.2154,-900,359.9393634348116,Egypt / Levant,p3k14c,True,radiocarbon
Dahshur,29.7917,31.2235,-102,359.93960371647944,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Unas Pyramid,29.8682,31.215,-2208,359.9401532257032,Egypt / Levant,p3k14c,True,radiocarbon
Pyramid of Unas,29.8681961251,31.2149708867,-2670,359.94017871644894,Egypt / Levant,pleiades,True,pyramid
Saqqara [1],29.85,31.2167,-796,359.94030188557724,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara Iurudef Tomb,29.85,31.2167,-1110,359.94030188557724,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Iurudef Tomb,29.85,31.2167,-2113,359.94030188557724,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Iurudef Tomb,29.85,31.2167,-1021,359.94030188557724,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Iurudef Tomb,29.85,31.2167,-1079,359.94030188557724,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara Iurudef Tomb,29.85,31.2167,-1042,359.94030188557724,Egypt / Levant,p3k14c,True,radiocarbon
Pyramid of Sekhemkhet,29.8661529394,31.2136320778,-2670,359.94151668906596,Egypt / Levant,pleiades,True,pyramid
Serapeum,29.874725,31.21241,-330,359.9418103458456,Egypt / Levant,pleiades,False,cemetery
Pyramid of Ameny Qemau,29.7818440739,31.2216294924,-2010,359.94209586190806,Egypt / Levant,pleiades,True,pyramid
Mastabet el-Fara'un,29.8351588,31.215421,-2670,359.94272558469197,Egypt / Levant,pleiades,True,tomb
Saqqara (South) Shepseskaf Mortuary Temple,29.8388,31.215,-2485,359.94276577577665,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara (South) Shepseskaf Mortuary Temple,29.8388,31.215,-2256,359.94276577577665,Egypt / Levant,p3k14c,True,radiocarbon
Saqqara (South) Shepseskaf Mastaba el-Faraoun,29.8388,31.215,-1446,359.94276577577665,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara (South) Shepseskaf Mastaba el-Faraoun,29.8388,31.215,-1932,359.94276577577665,Egypt / Levant,p3k14c,False,radiocarbon
Akanthonpolis,29.511769,31.248329,-30,359.9429359785759,Egypt / Levant,pleiades,False,settlement
Abusir South,29.8832291844,31.2097395019,-2670,359.9433607238737,Egypt / Levant,pleiades,False,cemetery
Takyris,29.7998647855,31.2167046376,-2670,359.9447522727083,Egypt / Levant,pleiades,False,cemetery
Peme/Hypsele,29.586777,31.237597,-330,359.9455880887726,Egypt / Levant,pleiades,False,settlement
Pyramid of Sahure,29.8975674595,31.2048106295,-2670,359.9463419387154,Egypt / Levant,pleiades,True,"pyramid, architecturalcomplex, causeway"
Mastaba of Ptahshepses at Abusir,29.8965413666,31.204560324,-2670,359.94664934658385,Egypt / Levant,pleiades,True,tomb
Abusir Ptahshepses Mastaba,29.8966,31.2045,-428,359.94669622014516,Egypt / Levant,p3k14c,False,radiocarbon
Abusir Ptahshepses Mastaba,29.8966,31.2045,-1404,359.94669622014516,Egypt / Levant,p3k14c,False,radiocarbon
Abusir Ptahshepses Mastaba,29.8966,31.2045,-564,359.94669622014516,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1908,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1132,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2003,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1110,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2454,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2580,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2454,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2644,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2696,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2418,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2028,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2061,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1992,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1888,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1693,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1970,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1090,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1110,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1226,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1320,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1110,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1016,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1520,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1457,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1236,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1226,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1121,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1163,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1211,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2045,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2319,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2193,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2134,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2631,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2256,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-2482,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1068,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1152,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1074,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-958,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1352,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1074,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1037,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-774,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-438,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-1105,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-822,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-880,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-843,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Saqqara,29.7738,31.2169,-974,359.94689916960846,Egypt / Levant,p3k14c,False,radiocarbon
Abu Sir,29.896115,31.20404,-2670,359.9471365696024,Egypt / Levant,pleiades,False,cemetery
Pyramid of Neferirkare,29.89497065,31.2024288,-2670,359.9486296438742,Egypt / Levant,pleiades,True,pyramid
Saite-Persian cemetery at Abu Sir,29.891051,31.20046,-664,359.95067850903837,Egypt / Levant,pleiades,True,"tomb, cemetery"
Bent Pyramid,29.7902357,31.20946815,-2670,359.95186314559663,Egypt / Levant,pleiades,True,"tomb, pyramid"
Red Pyramid,29.8085513,31.20624445,-2670,359.95302079708654,Egypt / Levant,pleiades,True,pyramid
Dahshur,29.8083,31.2058,-1772,359.95342726613586,Egypt / Levant,p3k14c,False,radiocarbon
Sun Temple of Niuserre,29.9040166062,31.1941100416,-2670,359.9550074077208,Egypt / Levant,pleiades,True,temple-2
Saqqara,29.6666,31.2166,-2308,359.9566831936756,Egypt / Levant,p3k14c,False,radiocarbon
Pyramid of Amenemhat I,29.5748412261,31.2252958361,-2010,359.95730290386524,Egypt / Levant,pleiades,True,pyramid
Pyramid of Senusret I,29.56017955,31.22115665,-2010,359.96219078610096,Egypt / Levant,pleiades,True,pyramid
Tarkhan tomb 2054,29.51,31.22,-2296,359.9676500198895,Egypt / Levant,p3k14c,True,radiocarbon
Tarkhan tomb 2050,29.5083,31.2167,-2385,359.97066167901517,Egypt / Levant,p3k14c,True,radiocarbon
Tarkhan tomb 2050,29.5083,31.2167,-1992,359.97066167901517,Egypt / Levant,p3k14c,True,radiocarbon
Tarkhan tomb 2050,29.5083,31.2167,-2557,359.97066167901517,Egypt / Levant,p3k14c,True,radiocarbon
Tarkhan tomb 2050,29.5083,31.2167,-2271,359.97066167901517,Egypt / Levant,p3k14c,True,radiocarbon
Kafr Ammar tomp 1060,29.51,31.2,-2495,359.9849869403121,Egypt / Levant,p3k14c,False,radiocarbon
